Feature,Feature.Systematic.Name,t7.8,t10.7,t14,t17.8,t22,t26.8,t32.2,t38.4,t45.4,t53.3,t62.2,t72.3,p7.8,p10.7,p14,p17.8,p22,p26.8,p32.2,p38.4,p45.4,p53.3,p62.2,p72.3,buds
SAM1,YLR180W,1237.380393,1220.902864,1198.197747,1173.549032,1126.836813,1118.695417,1131.595989,1190.399031,1225.070741,1201.168147,1123.265374,957.6995768,2502.21438,2495.358583,2486.552357,2473.189832,2446.370355,2455.851842,2453.387532,2451.842048,2435.545145,2448.202111,2521.337445,2698.421587,22.83908046
YAP1,YML007W,44.10880135,42.81851925,41.68168331,40.91922132,41.07687234,41.33443389,42.30429057,46.39563365,44.03976883,42.68098117,41.88165163,43.47965302,24.83790814,24.13982574,23.14402776,21.59842585,19.13377901,17.4331411,14.85735881,12.87095931,13.27289853,13.50642149,13.94624335,14.30757448,22.80681818
SLC1,YDL052C,86.73250508,84.28209927,81.23771396,77.9364174,73.13254204,70.79821872,69.74606652,71.60530536,71.86703438,66.1331092,54.49605689,33.19781965,100.6900112,101.970116,104.3275822,108.4693054,116.0301052,122.0606489,128.2708039,131.9741853,127.7578311,125.039228,119.6592059,110.8332937,22.8
CAJ1,YER048C,84.39162267,85.4798741,87.4462982,89.87404581,95.2183083,96.67387934,96.57840883,93.75370737,88.97503138,91.10099064,99.17416483,117.6987024,164.5859084,152.6343838,138.5467045,118.7948622,88.45656948,86.07745764,86.70181625,95.31990154,109.6856177,115.1700302,114.0529984,102.4944251,22.8
SER3,YER081W,386.9435291,380.1280198,371.4769148,361.9115739,346.563498,341.3046024,337.0699413,333.2522251,314.4876907,303.9897328,300.6057138,313.2917128,300.7384266,313.8734939,334.1310613,366.1172127,417.7974002,470.4026794,498.8172817,519.9852214,538.5364337,546.3504513,534.8636362,495.5781388,22.8
OTU1,YFL044C,30.05032058,29.43183585,28.89259692,28.46580944,28.43986012,28.32680528,28.62881641,30.22232986,29.79278587,30.16530109,31.29637922,33.97695111,17.26134574,17.82982749,18.43676268,19.18779813,20.11923171,19.97137463,19.65827401,19.56719556,20.66741631,21.48623512,22.10407678,22.15146106,22.8
GCN1,YGL195W,23.24816263,23.12914956,22.83491596,22.45934694,21.44892822,21.26081141,21.24662705,21.62024876,21.98797107,21.78372463,21.09992472,19.65633932,729.0870534,732.0940911,740.9089141,758.3969859,793.0457333,829.8484105,864.2087421,888.944605,875.2625412,882.1926147,896.6129698,925.9263495,22.8
YGL039W,YGL039W,48.98540889,48.67306377,48.24579901,47.83408323,47.12233191,47.13899915,47.94853735,50.64944042,53.34040598,53.39958367,51.28718409,45.47220062,8.941991668,8.76956953,8.734101579,8.812381375,9.11306157,10.5176952,11.06292608,11.69775657,12.61489501,14.35786842,15.53477928,15.46966439,22.8
ZRT3,YKL175W,76.10397186,77.56694134,79.18124992,80.63594173,83.31206595,82.20463711,80.34449625,77.21499476,83.07371861,86.52285074,89.07329968,88.02935847,1.688647,1.737479563,1.789366838,1.861729692,1.977969953,1.864520587,1.847711874,1.94324098,2.480283578,2.701529694,2.347756244,0.967602832,22.8
HIS3,YOR202W,457.7836143,456.8449906,456.1664805,455.7478701,455.455919,456.3882642,458.4679597,463.8947724,460.7165609,456.2425311,449.0220948,438.8116525,81.25109977,79.7293383,79.29002168,80.13403174,84.30693809,92.70009933,94.43023095,94.45432935,91.07204307,84.43214039,76.82208508,69.52192444,22.8
EGD1,YPL037C,876.8964841,868.336643,856.6304487,844.4185448,821.6607918,821.4389641,819.6963706,803.3893819,789.8247071,783.9776153,784.9393864,799.5988523,1013.470369,929.66049,823.531501,676.9550894,479.3973152,292.6955629,214.3438517,305.5058881,838.9323413,1094.888169,1053.874964,461.9859481,22.8
RTT103,YDR289C,20.8073954,21.04304145,21.49479999,22.11828315,23.39402163,24.33526007,24.4907733,22.17595915,20.36562783,20.08983735,20.89361122,23.65256426,20.14762707,20.41051999,20.2541006,19.59379026,17.86577948,13.69294855,14.08106013,16.05690872,20.4131011,21.30343783,19.68697717,13.63300913,22.75
GGC1,YDL198C,332.2966735,331.3202667,330.3051642,328.7113197,327.5894664,322.448162,318.1447165,317.5609198,321.4112613,324.2314957,327.0483134,327.1912378,158.0770795,158.4428687,158.8270902,159.5057385,160.7395468,158.7563349,158.450733,157.9569407,157.68044,160.1067789,161.9732619,161.8429683,22.71264368
HHF1,YBR009C,2110.091392,2116.028077,2129.978827,2149.417262,2187.680483,2212.274292,2228.668074,2224.714955,2181.089867,2241.365432,2392.752525,2700.754404,1938.635482,1984.59677,2034.735118,2097.255844,2175.246611,2184.378715,2248.516305,2300.185443,2314.438037,2275.413874,2202.730506,2090.393184,22.68
MTR10,YOR160W,19.47835151,19.36475037,19.11952361,18.75230264,17.98571431,17.40534797,17.01131644,17.31674061,17.15812327,17.05746229,17.16685248,17.6830935,12.48285046,12.941795,13.63291882,14.68505928,16.33631035,18.1029789,19.02116028,19.6535584,19.85343793,21.32740866,23.00084822,24.84149886,22.65168539
URA2,YJL130C,90.8506938,90.56223851,89.71849961,88.49036455,85.59766096,84.18625587,82.73235979,80.21793119,83.35293719,84.54288746,84.71625205,81.97901309,3808.412594,3812.418137,3838.828424,3900.281008,4044.350388,4134.000709,4227.561551,4282.203514,4207.019853,4238.466608,4256.108412,4237.07012,22.64367816
PBP4,YDL053C,130.0230134,130.5626724,131.530662,132.5390374,135.4068811,135.161624,133.2265875,126.5551865,124.414778,122.987119,122.131601,121.56512,124.4582271,125.3233279,123.7642225,119.5318971,110.0837447,89.04469287,75.71936347,64.23506535,64.1685293,54.21084216,41.71492142,25.03871341,22.6
MET13,YGL125W,115.6577687,113.2946091,110.6679269,107.9924825,104.6730907,102.7965583,102.8786278,108.9690394,108.0676172,103.4669662,94.79284813,80.28260965,418.2052114,418.2183367,417.4479611,415.9222879,412.8998344,404.6594368,400.5333367,395.9077435,390.0012736,390.8091567,396.8679576,410.229381,22.6
YHR045W,YHR045W,31.18148584,31.33917615,31.48426188,31.59561221,31.72313353,31.73952534,31.46205648,29.96959478,30.56306997,31.15903064,31.96699637,32.75062966,6.45940128,6.072126129,5.7640818,5.473631464,5.28469058,6.229908261,6.953080251,7.661295437,7.572543045,7.253033422,6.63855067,5.744508849,22.6
APS3,YJL024C,53.22506268,55.10093545,57.43547548,59.75163065,64.00473625,63.71142659,61.98442629,58.37969372,57.16586166,56.46163205,56.40442717,57.19831237,18.43020565,18.39601227,18.48684116,18.85322175,20.15900769,19.69907155,17.12298577,13.52226062,9.143397983,8.014611455,9.850215907,16.11583305,22.6
NNT1,YLR285W,87.52396089,87.83363079,88.1812554,88.76314918,89.21458714,91.10986144,92.84224828,93.31305993,93.56297084,94.56263538,96.21161116,99.40519842,21.62372148,20.30552753,18.86126862,16.8081977,13.25444975,15.45328789,18.61858434,22.08237065,21.74994389,19.78815804,18.57653029,20.01773627,22.6
PLB2,YMR006C,38.51288405,38.39667126,38.04881688,37.36031186,36.31807052,34.23956695,32.09550526,30.66835931,30.25460848,30.08413255,30.72650209,32.41391354,23.74802448,24.11775241,24.44062092,24.76086734,24.96857753,24.34200393,24.48198699,24.8282911,25.67617787,25.77588969,24.62247833,21.33069854,22.6
PEX25,YPL112C,53.70844143,54.92864848,56.34404621,57.83596269,60.06097544,60.98091191,61.40341421,59.71548812,64.53874104,69.83387798,76.6055241,84.39962912,2.558661637,2.464124192,2.397483152,2.375986937,2.504112791,2.509318631,2.606459245,2.722513804,2.834995264,2.90597772,2.994022529,3.085588738,22.6
ATP15,YPL271W,426.3031523,445.9805562,475.8021629,507.3395623,574.7533465,576.1252732,550.1872815,465.6106967,420.9491198,420.9430288,457.4718781,547.4562836,14.36949413,15.03053267,15.0874392,14.02019966,11.04209221,8.105426477,7.281073765,7.50303977,9.43085658,9.711545428,10.13379282,10.70250523,22.56
YTA7,YGR270W,22.92148251,22.83168617,22.9030038,23.25350534,23.92671916,25.3194405,26.81017573,28.45348713,27.70670635,27.13302448,26.21064159,25.39368314,6.825603354,7.163068487,7.502397889,7.832143758,7.921318047,8.771306952,9.170293005,9.128831979,7.677059811,6.446510737,5.8235902,6.701440433,22.55
DPL1,YDR294C,44.47246635,43.82694302,43.24248641,42.81518494,42.30244367,42.78886175,44.0179365,47.5114648,46.05480128,43.90701727,40.38109797,35.52143543,22.33457856,23.20605211,24.58133709,26.87583893,31.02587737,33.07846128,33.62242232,32.60879131,28.5398819,28.09524392,29.24541757,32.7816186,22.52
SMY1,YKL079W,22.48023194,22.57190392,22.7778876,22.9175153,23.68011299,22.85101667,21.7079828,20.45376509,19.25886582,18.15170852,17.07629614,15.98222623,4.075887682,4.072553505,4.119902526,4.263725608,4.666260298,4.799339689,4.430721029,3.887877898,3.520451829,4.613125532,6.36796652,8.87423441,22.52
HOG1,YLR113W,169.934472,165.8997552,162.0404615,159.111764,156.474213,159.1103436,163.6777147,171.5103297,167.9571106,163.3415883,155.6624499,145.2587532,60.28944253,62.40107619,64.80607116,67.82319488,71.10816428,75.25764624,77.11931511,76.90026952,72.44272993,67.82063339,65.15015116,67.50443084,22.47674419
MRPL7,YDR237W,30.72646433,30.57134083,30.15615046,29.25302515,28.09651073,24.87747889,21.64802731,19.95158731,19.45862313,18.58245786,18.01116087,17.37991983,8.450664491,9.056888007,9.791198983,10.7989818,12.25154536,13.13795421,13.12806644,12.46927762,11.25904385,10.65317647,10.58981388,11.54415331,22.46666667
FMP41,YNL168C,60.63033547,60.48697578,60.49426425,60.67293378,61.18835615,61.83229465,62.50859938,64.00813378,60.70703709,58.73843383,57.35368819,58.16913383,29.50642508,29.94526432,30.29715946,30.65827237,30.89881609,29.98106245,29.01468173,28.00423081,27.81637985,26.76624361,26.29581114,26.95659531,22.4
SNF4,YGL115W,63.13683144,62.98490497,62.71897632,62.11764271,61.51126793,59.13915396,56.69895789,55.3717739,53.828487,53.76358569,55.48936664,59.91718728,17.79162644,18.58804744,20.36247385,23.42023822,28.70425581,37.87798747,42.82097115,44.93131284,38.40554294,33.23779693,29.37896487,29.87704798,22.38636364
MAE1,YKL029C,474.427558,472.851293,471.7610032,470.8046215,471.6932645,470.3861426,469.1215914,467.9979711,463.8597916,462.5601797,463.3143352,467.5100691,656.2928285,660.4607832,664.3444777,668.4603627,672.7940982,669.0574093,657.8926483,643.5279309,631.7221002,618.2481713,605.2716388,593.9192868,22.31111111
CSR1,YLR380W,52.14893321,52.71156052,53.49128292,54.35230902,56.19163034,56.41745125,56.28807155,55.44126356,56.83220094,56.15962085,53.65991514,47.75720315,99.08151137,99.30864733,97.10852357,91.77162377,78.92611789,61.33158736,55.59855566,52.80445673,53.65552336,47.84159523,42.39424308,38.03052708,22.26666667
YGR111W,YGR111W,25.98019708,25.85263573,26.22047555,26.85892725,29.24767317,29.67925803,29.85937686,29.95915946,27.19640108,25.94506628,25.53881203,27.09419924,7.407178583,7.287968665,7.192154373,7.062898845,6.835797048,7.411147159,7.397030003,7.292972829,6.798596048,6.333661232,5.349925064,3.575451272,22.2
ECM14,YHR132C,79.97313559,81.36503685,83.38225951,85.54724737,90.38956632,90.04106794,88.77890366,86.55613839,89.72668257,89.80946672,87.18311655,78.63476146,26.12264845,26.53551043,26.81568756,26.93189685,26.37804846,26.30034821,24.81172297,22.94908307,20.70745539,18.84038832,18.24336326,20.11655724,22.2
ENT3,YJR125C,55.74918093,54.74513673,54.33948713,54.30304372,56.66875131,56.51903781,56.04496676,55.88905402,49.93162982,47.60765165,47.86903784,53.62486858,119.3960628,120.9033547,118.2807567,110.7778377,92.57337711,61.93869889,44.12255864,34.24388068,56.25895224,64.19431173,65.55972703,53.05985044,22.2
FPR1,YNL135C,933.3382183,936.1772566,940.9735152,943.1914523,955.1808523,934.0659075,903.449267,856.7805707,836.8935038,863.2005598,937.7684705,1082.446482,1172.324712,1020.467638,863.0355578,670.9819099,449.8639019,433.8560124,442.3574088,543.3487145,710.2780258,866.3807416,955.6257778,895.9846989,22.08
TAF14,YPL129W,115.1170845,114.3095203,113.0003509,111.1420482,108.3009804,105.5719537,102.1615832,96.0127902,94.18404248,94.30163499,97.40931293,104.8572854,59.6955144,57.43812312,55.57886914,53.83365603,52.82040936,56.62914815,58.05275838,60.75492099,65.0333123,66.60704181,67.15415737,65.99054727,22.06741573
GET3,YDL100C,160.1372436,161.4502877,164.1136453,167.7601946,176.4689417,179.7779553,180.4179589,173.6244611,175.1313571,175.9259309,175.2869991,170.8673312,598.2730524,596.9520477,590.662409,577.7110197,551.721924,518.6462426,475.4180174,443.0540607,465.9031545,472.2044415,484.0254761,500.1353492,22
SKI8,YGL213C,45.35051222,44.57784584,43.56542307,42.46507451,40.83428252,40.1149331,39.60120529,39.42068172,38.97264273,38.11374088,37.0624618,35.85438376,12.4501619,12.07008202,11.67102317,11.23467705,10.92196113,10.21810595,9.823132069,9.320213697,8.416918159,8.505259238,8.708675402,8.809603239,22
ZUO1,YGR285C,426.6711096,427.5338063,427.0731372,425.9664515,419.735307,418.1283882,422.7570746,446.5075176,469.7684391,461.821789,425.0002051,338.9181215,1456.408956,1469.011011,1464.38381,1435.432778,1340.779953,1246.337092,1229.026437,1227.777283,1235.778217,1200.893122,1142.139219,1050.188092,22
DAP2,YHR028C,62.15037192,61.74762339,61.73232066,61.84626559,63.57654893,62.89768936,61.7127631,60.40154806,55.97609102,52.81145972,50.1096684,48.81874966,13.79185488,13.97555203,14.22674768,14.69950421,15.69002198,15.80734648,14.59690156,12.70863042,10.86345034,9.999012642,9.958390001,11.3203901,22
PUT2,YHR037W,50.01700936,48.56683965,47.36365799,46.10941569,46.73467391,44.04742937,40.39599485,34.97661706,30.054186,29.71685354,33.92449892,45.36818973,178.2056825,180.1459157,182.9470267,187.1928793,193.9000043,200.4526101,203.360985,202.6056347,193.3628627,185.241002,182.6779617,191.6849585,22
MGM101,YJR144W,79.77832178,79.98311204,80.11633954,80.2119115,80.52307361,80.51858149,79.02614919,72.77494027,71.57404707,72.47603097,75.87227766,82.97025884,31.35435122,32.04594606,32.380154,32.12080732,29.83807366,29.79603111,29.88207112,29.94308736,29.81036702,30.24298196,31.20898769,33.24518312,22
CHS5,YLR330W,73.08302956,71.7682626,70.78696952,69.9737559,70.40702301,68.98750706,68.68646653,73.68395537,71.2289159,65.71917866,55.9654772,40.00488418,43.22095778,44.08906583,45.13131739,46.44652299,48.05193207,50.61716569,51.15688118,50.89237561,49.97637496,48.06081527,45.30859614,41.99993872,22
ARO1,YDR127W,78.91723776,77.93854335,76.7255426,75.41019878,73.16896524,72.46033639,72.72818067,75.46468549,75.26712681,74.93515223,74.43081058,73.96940614,1303.759086,1323.228862,1347.404914,1391.120041,1487.078043,1405.039577,1298.205158,1247.024044,1500.080929,1787.285527,1951.61768,1821.343363,21.8
PPN1,YDR452W,51.73302579,49.56925558,47.296647,44.83531521,42.35693452,39.7196767,37.50691888,37.11494804,30.73861168,28.26853606,29.05711505,36.14882693,21.998667,23.03511423,23.72319742,24.10618234,23.6307358,20.59737357,18.1813765,16.73139648,20.13173868,21.09206535,19.3278333,12.45388395,21.8
PAC10,YGR078C,72.11874019,70.88689817,68.93593816,66.74036804,62.12637356,61.75219665,61.62769959,60.71979372,58.878719,58.22677851,59.03953168,63.06068446,35.66002352,31.2333961,26.21640015,19.61775632,11.1146001,7.866302124,5.892042806,5.612934937,5.492585681,6.195851939,7.704366456,9.909252795,21.77777778
TOM71,YHR117W,26.77203699,26.2302304,25.5264065,24.75844666,23.57333842,23.03975315,22.70226628,22.71021223,22.69801422,23.42238072,25.07529243,28.22104999,47.42377477,47.83640485,48.1808238,48.70737569,50.08626027,47.09716398,44.72385135,42.38525273,42.67001734,42.9955547,43.60189982,44.00744429,21.76923077
RPD3,YNL330C,54.57445679,54.16644844,53.33623368,51.84724897,49.80168974,45.54822888,41.38444155,39.33421117,38.55173158,37.03065485,35.74106112,34.27970947,15.57473327,14.64824174,13.72372865,12.66345477,11.42785218,12.07967313,12.88040825,13.90324788,14.50529256,13.43125285,11.62869639,9.113922624,21.66304348
COQ5,YML110C,107.2467849,104.1024125,100.6757443,97.06159644,92.59118971,89.88706342,87.3821542,85.97919733,74.49345526,69.39034227,68.9840965,78.36259599,37.72142868,39.09128912,40.95889261,43.69583087,48.04579373,51.59769658,49.87836842,46.82094498,43.78732152,43.93596839,47.4612937,56.39574266,21.65714286
YDL086W,YDL086W,116.5291751,114.9866536,113.5378959,111.9618404,110.5695491,108.6450574,107.6562513,110.002421,104.7924623,104.6912033,109.0031742,121.5102986,73.87306452,76.67228885,79.4196151,82.30842718,83.76787465,87.18834513,86.24147798,86.27220101,93.96280326,96.48458123,94.45953967,85.336859,21.6
YIP5,YGL161C,61.33450821,60.66657933,60.8867507,61.56929748,65.39586776,65.39020911,64.72900566,64.63497538,55.53739402,50.91404649,48.76517412,52.51146111,11.54614053,11.27677666,11.02009403,10.81750012,10.93428985,10.38020056,9.624230348,8.670682293,7.734416782,7.605992208,8.003354842,9.071009619,21.6
GSF2,YML048W,92.79825228,93.13307627,95.49214422,100.1056831,111.8979643,119.6105375,125.9497225,130.4076305,130.3655863,124.5916508,110.1060531,82.78053255,151.4832989,150.4454483,149.2888899,147.8359436,145.9407313,145.6018431,147.1894956,149.776194,151.5575483,147.2021373,143.1820477,141.4928924,21.6
STO1,YMR125W,37.66515104,37.01260329,36.04267676,34.84568591,32.79311959,31.55145493,30.37401721,29.02732339,29.03384266,28.985215,29.23189474,29.65049502,73.26741026,72.45628842,72.70778277,74.2621882,78.91746202,85.81800126,92.14987681,97.63411699,95.96125121,91.20943413,82.87931383,70.3691375,21.6
IGO1,YNL157W,119.9541071,127.3046382,137.9812765,151.8591199,174.3888586,192.9372971,210.8819864,226.5853178,240.8560395,242.4050224,228.394563,189.8554755,21.11176516,22.45026096,23.69444444,24.98659426,25.76015809,24.62692548,26.90361622,30.43803539,36.64394798,36.97103281,30.71912166,13.74470449,21.6
GAP1,YKR039W,1261.835312,1260.203043,1256.04498,1247.110863,1232.770272,1202.05415,1187.178525,1230.267344,1267.771149,1292.451514,1317.642549,1335.387122,386.9344491,386.514752,385.4220418,384.6304345,387.8739916,371.3009252,346.5079188,321.6892169,320.5923094,326.9133885,336.6000457,345.5450559,21.53846154
SIT4,YDL047W,113.420237,112.9234297,111.7727344,110.3083125,106.231069,105.0861197,107.6347616,121.3503472,128.76016,129.2181006,123.8637565,109.3378039,38.03513645,31.92411005,25.0706813,16.2125156,4.723737962,1.044392711,-0.239683481,0.904470785,1.418022184,1.309404857,1.508276965,2.022018138,21.52272727
LYS21,YDL131W,474.4955807,474.1489757,473.8761454,474.0243847,473.7656691,475.4819625,477.4345167,480.7220735,481.4034977,476.1214782,463.194906,438.0099553,388.172771,393.297747,398.9750589,406.5609798,416.9963238,417.8309467,417.1588514,411.7523397,399.6038436,398.4623571,408.2388376,436.17165,21.4
YDR262W,YDR262W,82.37002168,84.8096804,89.33372981,94.6416308,107.5196338,107.9951294,109.2543854,116.7623954,124.243351,126.8165261,124.6780325,112.8999623,10.32433653,10.04436848,9.891346852,9.754949265,9.465791887,11.85350177,13.22742395,14.82431939,16.33418546,16.84518976,16.38527608,14.65936855,21.4
PHO86,YJL117W,141.6595969,143.291334,145.2434938,147.4649376,150.9285203,152.4144153,153.2821508,154.21258,154.4485895,156.1737586,159.6466119,166.6717266,50.10510882,49.02985014,47.99902917,47.19411068,48.06417189,44.97282954,40.52902404,36.15521595,35.76479454,37.08359083,38.04074347,36.91426827,21.4
