fbud,Feature.Systematic.Name,t7.8,t10.7,t14,t17.8,t22,t26.8,t32.2,t38.4,t45.4,t53.3,t62.2,t72.3,tRowSum,,hours,St7.8,St10.7,St14,St17.8,St22,St26.8,St32.2,St38.4,St45.4,St53.3,St62.2,,tDifSum,,absSt1,absSt2,absSt3,absSt4,absSt5,absSt6,absSt7,absSt8,absSt9,absSt10,absSt11,ABStsum,,tMin,tMax,tRange,,buds,,tn7.8,tn10.7,tn14,tn17.8,tn22,tn26.8,tn32.2,tn38.4,tn45.4,tn53.3,tn62.2,tn72.3,,p7.8,p10.7,p14,p17.8,p22,p26.8,p32.2,p38.4,p45.4,p53.3,p62.2,p72.3,,hours,,StSlopeDifs,pSopeDifs-tSlopeDifs,,,,Sp-St7.8,Sp-St10.7,Sp-St14,Sp-St17.8,Sp-St22,Sp-St26.8,Sp-St32.2,Sp-St38.4,Sp-St45.4,Sp-St53.3,Sp-St62.2,SpSlopeDifs,,ABSSp-St7.8,ABSSp-St10.7,ABSSp-St14,ABSSp-St17.8,ABSSp-St22,ABSSp-St26.8,ABSSp-St32.2,ABSSp-St38.4,ABSSp-St45.4,ABSSp-St53.3,ABSSp-St62.2,SumABSSp-St,buds,,,,,Sp7.8,Sp10.7,Sp14,Sp17.8,Sp22,Sp26.8,Sp32.2,Sp38.4,Sp45.4,Sp53.3,Sp62.2,,pSlopeSum,,ABSSp7.8,ABSSp10.7,ABSSp14,ABSSp17.8,ABSSp22,ABSSp26.8,ABSSp32.2,ABSSp38.4,ABSSp45.4,ABSSp53.3,ABSSp62.2,ABSpSlopeSome,,buds,,pn7.8,pn10.7,pn14,pn17.8,pn22,pn26.8,pn32.2,pn38.4,pn45.4,pn53.3,pn62.2,pn72.3,,pMin,pMax,pRange,,p-tn7.8,p-tn10.7,p-tn14,p-tn17.8,p-tn22,p-tn26.8,p-tn32.2,p-tn38.4,p-tn45.4,p-tn53.3,p-tn62.2,p-tn72.3,SDp-tn,,,ABSp-tn7.8,ABSp-tn10.7,ABSp-tn14,ABSp-tn17.8,ABSp-tn22,ABSp-tn26.8,ABSp-tn32.2,ABSp-tn38.4,ABSp-tn45.4,ABSp-tn53.3,ABSp-tn62.2,ABSp-tn72.3,SDABSp-t,,,tA,pA,tA/pA,tR/pR,Averages/Ranges,tM/tR,pM/pR,t/p
CAF16,YFL028C,112,110,107,105,101,97,95,93,93,95,99,107,1214,,,-0.689655172,0.280373832,-0.526315789,-0.952380952,-0.833333333,-0.37037037,-0.322580645,0,0.253164557,0.449438202,0.792079208,,-1.919580464,,0.689655172,1.034482759,0.526315789,-0.952380952,0.833333333,0.37037037,0.322580645,0,0.253164557,0.449438202,0.792079208,4.319039084,,93,112,19,,23,,1,0.894736842,0.736842105,0.631578947,0.421052632,0.210526316,0.105263158,0,0,0.105263158,0.315789474,0.736842105,,17,17,17,17,17,17,17,17,16,17,19,23,,,,-1.919580464,4.459919634,,,,0.689655172,-0.280373832,0.526315789,0.952380952,0.833333333,0.37037037,0.322580645,-0.126582278,-0.126582278,-0.224719101,-0.396039604,2.540339169,,0.689655172,0.280373832,0.526315789,0.952380952,0.833333333,0.37037037,0.322580645,0.126582278,0.126582278,0.224719101,0.396039604,4.848933357,23,,,,,0,0,0,0,0,0,0,-0.126582278,0.126582278,0.224719101,0.396039604,,0.620758705,,0,0,0,0,0,0,0,0.126582278,0.126582278,0.224719101,0.396039604,0.873923262,,23,,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0,0.142857143,0.428571429,1,,16,23,7,,-0.857142857,-0.751879699,-0.593984962,-0.488721805,-0.278195489,-0.067669173,0.037593985,0.142857143,0,0.037593985,0.112781955,0.263157895,-2.443609023,,,0.857142857,0.751879699,0.593984962,0.488721805,0.278195489,0.067669173,0.037593985,0.142857143,0,0.037593985,0.112781955,0.263157895,3.631578947,,,101,18,6,3,2,6,3,2
PGM1,YKL127W,51,50,49,49,48,47,48,52,54,54,53,51,606,,,-0.344827586,0.093457944,0,-0.238095238,-0.208333333,0.185185185,0.64516129,0.285714286,0,-0.112359551,-0.198019802,,0.107883195,,0.344827586,0.344827586,0,-0.238095238,0.208333333,0.185185185,0.64516129,0.285714286,0,0.112359551,0.198019802,2.086333381,,47,54,7,,23,,0.571428571,0.428571429,0.285714286,0.285714286,0.142857143,0,0.142857143,0.714285714,1,1,0.857142857,0.571428571,,70,72,76,80,86,96,104,108,97,86,77,76,,,,0.107883195,4.482133125,,,,1.034482759,1.118663268,1.052631579,1.666666667,2.291666667,1.296296296,0,-1.678119349,-1.392405063,-0.898876404,0.099009901,4.59001632,,1.034482759,1.118663268,1.052631579,1.666666667,2.291666667,1.296296296,0,1.678119349,1.392405063,0.898876404,0.099009901,12.52881795,23,,,,,0.689655172,1.212121212,1.052631579,1.428571429,2.083333333,1.481481481,0.64516129,-1.392405063,-1.392405063,-1.011235955,-0.099009901,,4.697899515,,0.689655172,1.212121212,1.052631579,1.428571429,2.083333333,1.481481481,0.64516129,1.392405063,1.392405063,1.011235955,0.099009901,12.48801148,,23,,0,0.052631579,0.157894737,0.263157895,0.421052632,0.684210526,0.894736842,1,0.710526316,0.421052632,0.184210526,0.157894737,,70,108,38,,-0.571428571,-0.37593985,-0.127819549,-0.022556391,0.278195489,0.684210526,0.751879699,0.285714286,-0.289473684,-0.578947368,-0.672932331,-0.413533835,-1.052631579,,,0.571428571,0.37593985,0.127819549,0.022556391,0.278195489,0.684210526,0.751879699,0.285714286,0.289473684,0.578947368,0.672932331,0.413533835,5.052631579,,,51,86,1,0,5,8,2,4
NUP53,YMR153W,38,38,38,38,37,37,38,40,39,39,38,38,458,,,0,0,0,-0.238095238,0,0.185185185,0.322580645,-0.142857143,0,-0.112359551,0,,0.014453899,,0,0,0,-0.238095238,0,0.185185185,0.322580645,0.142857143,0,0.112359551,0,0.524887286,,37,40,3,,23,,0.333333333,0.333333333,0.333333333,0.333333333,0,0,0.333333333,1,0.666666667,0.666666667,0.333333333,0.333333333,,12,12,13,13,14,11,9,7,10,13,13,8,,,,0.014453899,-0.541289106,,,,0,0.303030303,0,0.476190476,-0.625,-0.555555556,-0.64516129,0.522603978,0.379746835,0.112359551,-0.495049505,-0.526835207,,0,0.303030303,0,0.476190476,0.625,0.555555556,0.64516129,0.522603978,0.379746835,0.112359551,0.495049505,4.114697494,23,,,,,0,0.303030303,0,0.238095238,-0.625,-0.37037037,-0.322580645,0.379746835,0.379746835,0,-0.495049505,,-0.512381308,,0,0.303030303,0,0.238095238,0.625,0.37037037,0.322580645,0.379746835,0.379746835,0,0.495049505,3.113619732,,23,,0.714285714,0.714285714,0.857142857,0.857142857,1,0.571428571,0.285714286,0,0.428571429,0.857142857,0.857142857,0.142857143,,7,14,7,,0.380952381,0.380952381,0.523809524,0.523809524,1,0.571428571,-0.047619048,-1,-0.238095238,0.19047619,0.523809524,-0.19047619,2.619047619,,,0.380952381,0.380952381,0.523809524,0.523809524,1,0.571428571,0.047619048,1,0.238095238,0.19047619,0.523809524,0.19047619,5.571428571,,,38,11,3,0,9,15,2,8
URE2,YNL229C,80,79,78,76,73,70,68,65,63,63,64,66,845,,,-0.344827586,0.093457944,-0.526315789,-0.714285714,-0.625,-0.37037037,-0.483870968,-0.285714286,0,0.112359551,0.198019802,,-2.946547417,,0.344827586,0.344827586,0.526315789,-0.714285714,0.625,0.37037037,0.483870968,0.285714286,0,0.112359551,0.198019802,2.577020224,,63,80,17,,23,,1,0.941176471,0.882352941,0.764705882,0.588235294,0.411764706,0.294117647,0.117647059,0,0,0.058823529,0.176470588,,6,6,6,6,7,7,8,8,8,9,11,13,,,,-2.946547417,6.86569644,,,,0.344827586,-0.093457944,0.526315789,0.952380952,0.625,0.555555556,0.483870968,0.285714286,0.126582278,0.112359551,0,3.919149022,,0.344827586,0.093457944,0.526315789,0.952380952,0.625,0.555555556,0.483870968,0.285714286,0.126582278,0.112359551,0,4.10606491,23,,,,,0,0,0,0.238095238,0,0.185185185,0,0,0.126582278,0.224719101,0.198019802,,0.972601605,,0,0,0,0.238095238,0,0.185185185,0,0,0.126582278,0.224719101,0.198019802,0.972601605,,23,,0,0,0,0,0.142857143,0.142857143,0.285714286,0.285714286,0.285714286,0.428571429,0.714285714,1,,6,13,7,,-1,-0.941176471,-0.882352941,-0.764705882,-0.445378151,-0.268907563,-0.008403361,0.168067227,0.285714286,0.428571429,0.655462185,0.823529412,-1.949579832,,,1,0.941176471,0.882352941,0.764705882,0.445378151,0.268907563,0.008403361,0.168067227,0.285714286,0.428571429,0.655462185,0.823529412,6.672268908,,,70,8,9,2,4,5,2,3
GLR1,YPL091W,72,71,71,71,73,74,74,70,68,71,76,85,876,,,-0.344827586,0,0,0.476190476,0.208333333,0,-0.64516129,-0.285714286,0.379746835,0.561797753,0.891089109,,1.241454344,,0.344827586,0,0,0.476190476,0.208333333,0,0.64516129,0.285714286,0.379746835,0.561797753,0.891089109,3.792860669,,68,85,17,,23,,0.235294118,0.176470588,0.176470588,0.176470588,0.294117647,0.352941176,0.352941176,0.117647059,0,0.176470588,0.470588235,1,,211,209,206,202,198,191,181,169,154,143,133,126,,,,1.241454344,-16.44014041,,,,-0.344827586,-0.909090909,-1.052631579,-1.428571429,-1.666666667,-1.851851852,-1.290322581,-1.613019892,-1.772151899,-1.685393258,-1.584158416,-15.19868607,,0.344827586,0.909090909,1.052631579,1.428571429,1.666666667,1.851851852,1.290322581,1.613019892,1.772151899,1.685393258,1.584158416,15.19868607,23,,,,,-0.689655172,-0.909090909,-1.052631579,-0.952380952,-1.458333333,-1.851851852,-1.935483871,-1.898734177,-1.392405063,-1.123595506,-0.693069307,,-13.95723172,,0.689655172,0.909090909,1.052631579,0.952380952,1.458333333,1.851851852,1.935483871,1.898734177,1.392405063,1.123595506,0.693069307,13.95723172,,23,,1,0.976470588,0.941176471,0.894117647,0.847058824,0.764705882,0.647058824,0.505882353,0.329411765,0.2,0.082352941,0,,126,211,85,,0.764705882,0.8,0.764705882,0.717647059,0.552941176,0.411764706,0.294117647,0.388235294,0.329411765,0.023529412,-0.388235294,-1,3.658823529,,,0.764705882,0.8,0.764705882,0.717647059,0.552941176,0.411764706,0.294117647,0.388235294,0.329411765,0.023529412,0.388235294,1,6.435294118,,,73,177,0,0,3,5,2,3
SAM1,YLR180W,1237,1221,1198,1174,1127,1119,1132,1190,1225,1201,1123,958,13905,,,-5.517241379,2.14953271,-6.315789474,-11.19047619,-1.666666667,2.407407407,9.35483871,5,-3.037974684,-8.764044944,-16.33663366,,-33.91704817,,5.517241379,7.931034483,6.315789474,-11.19047619,1.666666667,2.407407407,9.35483871,5,3.037974684,8.764044944,16.33663366,55.14115522,,958,1237,279,,23,,1,0.94265233,0.860215054,0.774193548,0.605734767,0.577060932,0.623655914,0.831541219,0.956989247,0.870967742,0.591397849,0,,2502,2495,2487,2473,2446,2456,2453,2452,2436,2448,2521,2698,,,,-33.91704817,79.47043687,,,,3.103448276,-4.573775135,2.631578947,4.761904762,3.75,-2.962962963,-9.516129032,-7.025316456,4.556962025,16.96629213,33.86138614,45.5533887,,3.103448276,4.573775135,2.631578947,4.761904762,3.75,2.962962963,9.516129032,7.025316456,4.556962025,16.96629213,33.86138614,93.70975587,23,,,,,-2.413793103,-2.424242424,-3.684210526,-6.428571429,2.083333333,-0.555555556,-0.161290323,-2.025316456,1.518987342,8.202247191,17.52475248,,11.63634052,,2.413793103,2.424242424,3.684210526,6.428571429,2.083333333,0.555555556,0.161290323,2.025316456,1.518987342,8.202247191,17.52475248,47.02230016,,23,,0.251908397,0.22519084,0.194656489,0.141221374,0.038167939,0.076335878,0.064885496,0.061068702,0,0.045801527,0.324427481,1,,2436,2698,262,,-0.748091603,-0.71746149,-0.665558565,-0.632972174,-0.567566828,-0.500725054,-0.558770418,-0.770472516,-0.956989247,-0.825166215,-0.266970369,1,-6.21074448,,,0.748091603,0.71746149,0.665558565,0.632972174,0.567566828,0.500725054,0.558770418,0.770472516,0.956989247,0.825166215,0.266970369,1,8.21074448,,,1159,2489,0,0,3,4,2,3
YAP1,YML007W,44,43,42,41,41,41,42,46,44,43,42,43,512,,,-0.344827586,0.093457944,-0.263157895,0,0,0.185185185,0.64516129,-0.285714286,-0.126582278,-0.112359551,0.099009901,,-0.109827275,,0.344827586,0.344827586,0.263157895,0,0,0.185185185,0.64516129,0.285714286,0.126582278,0.112359551,0.099009901,2.406825558,,41,46,5,,23,,0.6,0.4,0.2,0,0,0,0.2,1,0.6,0.4,0.2,0.4,,25,24,23,22,19,17,15,13,13,14,14,14,,,,-0.109827275,-2.388682351,,,,0,-0.396488247,0,-0.714285714,-0.416666667,-0.555555556,-0.967741935,0.285714286,0.253164557,0.112359551,-0.099009901,-2.498509627,,0,0.396488247,0,0.714285714,0.416666667,0.555555556,0.967741935,0.285714286,0.253164557,0.112359551,0.099009901,3.800986413,23,,,,,-0.344827586,-0.303030303,-0.263157895,-0.714285714,-0.416666667,-0.37037037,-0.322580645,0,0.126582278,0,0,,-2.608336902,,0.344827586,0.303030303,0.263157895,0.714285714,0.416666667,0.37037037,0.322580645,0,0.126582278,0,0,2.861501459,,23,,1,0.916666667,0.833333333,0.75,0.5,0.333333333,0.166666667,0,0,0.083333333,0.083333333,0.083333333,,13,25,12,,0.4,0.516666667,0.633333333,0.75,0.5,0.333333333,-0.033333333,-1,-0.6,-0.316666667,-0.116666667,-0.316666667,0.75,,,0.4,0.516666667,0.633333333,0.75,0.5,0.333333333,0.033333333,1,0.6,0.316666667,0.116666667,0.316666667,5.516666667,,,43,18,2,0,5,8,2,4
SLC1,YDL052C,87,84,81,78,73,71,70,72,72,66,54,33,841,,,-1.034482759,0.280373832,-0.789473684,-1.19047619,-0.416666667,-0.185185185,0.322580645,0,-0.759493671,-1.348314607,-2.079207921,,-7.200346207,,1.034482759,1.034482759,0.789473684,-1.19047619,0.416666667,0.185185185,0.322580645,0,0.759493671,1.348314607,2.079207921,6.779411706,,33,87,54,,23,,1,0.944444444,0.888888889,0.833333333,0.740740741,0.703703704,0.685185185,0.722222222,0.722222222,0.611111111,0.388888889,0,,101,102,104,108,116,122,128,132,128,125,120,111,,,,-7.200346207,18.97628368,,,,1.379310345,0.325686774,1.842105263,3.095238095,1.666666667,1.296296296,0.322580645,-0.506329114,0.379746835,0.786516854,1.188118812,11.77593747,,1.379310345,0.325686774,1.842105263,3.095238095,1.666666667,1.296296296,0.322580645,0.506329114,0.379746835,0.786516854,1.188118812,12.7885957,23,,,,,0.344827586,0.606060606,1.052631579,1.904761905,1.25,1.111111111,0.64516129,-0.506329114,-0.379746835,-0.561797753,-0.891089109,,4.575591266,,0.344827586,0.606060606,1.052631579,1.904761905,1.25,1.111111111,0.64516129,0.506329114,0.379746835,0.561797753,0.891089109,9.253516888,,23,,0,0.032258065,0.096774194,0.225806452,0.483870968,0.677419355,0.870967742,1,0.870967742,0.774193548,0.612903226,0.322580645,,101,132,31,,-1,-0.91218638,-0.792114695,-0.607526882,-0.256869773,-0.026284349,0.185782557,0.277777778,0.14874552,0.163082437,0.224014337,0.322580645,-2.272998805,,,1,0.91218638,0.792114695,0.607526882,0.256869773,0.026284349,0.185782557,0.277777778,0.14874552,0.163082437,0.224014337,0.322580645,4.916965352,,,70,116,1,1,1,2,1,1
CAJ1,YER048C,84,85,87,90,95,97,97,94,89,91,99,118,1126,,,0.344827586,-0.186915888,0.789473684,1.19047619,0.416666667,0,-0.483870968,-0.714285714,0.253164557,0.898876404,1.881188119,,4.389600638,,0.344827586,0.689655172,0.789473684,1.19047619,0.416666667,0,0.483870968,0.714285714,0.253164557,0.898876404,1.881188119,7.662485062,,84,118,34,,23,,0,0.029411765,0.088235294,0.176470588,0.323529412,0.382352941,0.382352941,0.294117647,0.147058824,0.205882353,0.441176471,1,,165,153,139,119,88,86,87,95,110,115,114,102,,,,4.389600638,-27.51365852,,,,-4.482758621,-4.055508355,-6.052631579,-8.571428571,-0.833333333,0.185185185,1.774193548,2.613019892,0.379746835,-1.011235955,-3.069306931,-23.12405788,,4.482758621,4.055508355,6.052631579,8.571428571,0.833333333,0.185185185,1.774193548,2.613019892,0.379746835,1.011235955,3.069306931,33.02834881,23,,,,,-4.137931034,-4.242424242,-5.263157895,-7.380952381,-0.416666667,0.185185185,1.290322581,1.898734177,0.632911392,-0.112359551,-1.188118812,,-18.73445725,,4.137931034,4.242424242,5.263157895,7.380952381,0.416666667,0.185185185,1.290322581,1.898734177,0.632911392,0.112359551,1.188118812,26.74876392,,23,,1,0.848101266,0.670886076,0.417721519,0.025316456,0,0.012658228,0.113924051,0.303797468,0.367088608,0.35443038,0.202531646,,86,165,79,,1,0.818689501,0.582650782,0.241250931,-0.298212956,-0.382352941,-0.369694713,-0.180193596,0.156738645,0.161206255,-0.086746091,-0.797468354,0.845867461,,,1,0.818689501,0.582650782,0.241250931,0.298212956,0.382352941,0.369694713,0.180193596,0.156738645,0.161206255,0.086746091,0.797468354,5.075204765,,,94,114,1,0,2,4,2,2
SER3,YER081W,387,380,371,362,347,341,337,333,314,304,301,313,4090,,,-2.413793103,0.841121495,-2.368421053,-3.571428571,-1.25,-0.740740741,-0.64516129,-2.714285714,-1.265822785,-0.337078652,1.188118812,,-13.2774916,,2.413793103,3.103448276,2.368421053,-3.571428571,1.25,0.740740741,0.64516129,2.714285714,1.265822785,0.337078652,1.188118812,12.45544185,,301,387,86,,23,,1,0.918604651,0.813953488,0.709302326,0.534883721,0.465116279,0.418604651,0.372093023,0.151162791,0.034883721,0,0.139534884,,301,314,334,366,418,470,499,520,539,546,535,496,,,,-13.2774916,75.68495142,,,,6.896551724,5.219484565,10.78947368,15.95238095,12.08333333,6.111111111,4.032258065,5.119349005,2.151898734,-0.898876404,-5.04950495,62.40745982,,6.896551724,5.219484565,10.78947368,15.95238095,12.08333333,6.111111111,4.032258065,5.119349005,2.151898734,0.898876404,5.04950495,74.30422253,23,,,,,4.482758621,6.060606061,8.421052632,12.38095238,10.83333333,5.37037037,3.387096774,2.405063291,0.886075949,-1.235955056,-3.861386139,,49.12996822,,4.482758621,6.060606061,8.421052632,12.38095238,10.83333333,5.37037037,3.387096774,2.405063291,0.886075949,1.235955056,3.861386139,59.32465061,,23,,0,0.053061224,0.134693878,0.265306122,0.47755102,0.689795918,0.808163265,0.893877551,0.971428571,1,0.955102041,0.795918367,,301,546,245,,-1,-0.865543427,-0.679259611,-0.443996203,-0.057332701,0.224679639,0.389558614,0.521784528,0.820265781,0.965116279,0.955102041,0.656383484,1.486758424,,,1,0.865543427,0.679259611,0.443996203,0.057332701,0.224679639,0.389558614,0.521784528,0.820265781,0.965116279,0.955102041,0.656383484,7.579022307,,,341,445,1,0,2,4,2,2
OTU1,YFL044C,30,29,29,28,28,28,29,30,30,30,31,34,356,,,-0.344827586,0,-0.263157895,0,0,0.185185185,0.161290323,0,0,0.112359551,0.297029703,,0.14787928,,0.344827586,0,0.263157895,0,0,0.185185185,0.161290323,0,0,0.112359551,0.297029703,1.363850242,,28,34,6,,23,,0.333333333,0.166666667,0.166666667,0,0,0,0.166666667,0.333333333,0.333333333,0.333333333,0.5,1,,17,18,18,19,20,20,20,20,21,21,22,22,,,,0.14787928,0.789263987,,,,0.689655172,0,0.526315789,0.238095238,0,-0.185185185,-0.161290323,0.126582278,0,0,-0.297029703,0.937143268,,0.689655172,0,0.526315789,0.238095238,0,0.185185185,0.161290323,0.126582278,0,0,0.297029703,2.224153689,23,,,,,0.344827586,0,0.263157895,0.238095238,0,0,0,0.126582278,0,0.112359551,0,,1.085022548,,0.344827586,0,0.263157895,0.238095238,0,0,0,0.126582278,0,0.112359551,0,1.085022548,,23,,0,0.2,0.2,0.4,0.6,0.6,0.6,0.6,0.8,0.8,1,1,,17,22,5,,-0.333333333,0.033333333,0.033333333,0.4,0.6,0.6,0.433333333,0.266666667,0.466666667,0.466666667,0.5,0,3.466666667,,,0.333333333,0.033333333,0.033333333,0.4,0.6,0.6,0.433333333,0.266666667,0.466666667,0.466666667,0.5,0,4.133333333,,,30,20,2,1,1,6,5,1
GCN1,YGL195W,23,23,23,22,21,21,21,22,22,22,21,20,261,,,0,0,-0.263157895,-0.238095238,0,0,0.161290323,0,0,-0.112359551,-0.099009901,,-0.551332262,,0,0,0.263157895,-0.238095238,0,0,0.161290323,0,0,0.112359551,0.099009901,0.397722431,,20,23,3,,23,,1,1,1,0.666666667,0.333333333,0.333333333,0.333333333,0.666666667,0.666666667,0.666666667,0.333333333,0,,729,732,741,758,793,830,864,889,875,882,897,926,,,,-0.551332262,39.37892969,,,,1.034482759,2.727272727,4.736842105,8.571428571,7.708333333,6.296296296,3.870967742,-1.772151899,0.886075949,1.797752809,2.97029703,38.82759742,,1.034482759,2.727272727,4.736842105,8.571428571,7.708333333,6.296296296,3.870967742,1.772151899,0.886075949,1.797752809,2.97029703,42.37190122,23,,,,,1.034482759,2.727272727,4.473684211,8.333333333,7.708333333,6.296296296,4.032258065,-1.772151899,0.886075949,1.685393258,2.871287129,,38.27626516,,1.034482759,2.727272727,4.473684211,8.333333333,7.708333333,6.296296296,4.032258065,1.772151899,0.886075949,1.685393258,2.871287129,41.82056896,,23,,0,0.015228426,0.060913706,0.147208122,0.324873096,0.512690355,0.685279188,0.812182741,0.741116751,0.776649746,0.852791878,1,,729,926,197,,-1,-0.984771574,-0.939086294,-0.519458545,-0.008460237,0.179357022,0.351945854,0.145516074,0.074450085,0.10998308,0.519458545,1,-1.07106599,,,1,0.984771574,0.939086294,0.519458545,0.008460237,0.179357022,0.351945854,0.145516074,0.074450085,0.10998308,0.519458545,1,5.83248731,,,22,826,0,0,7,6,1,6
YGL039W,YGL039W,49,49,48,48,47,47,48,51,53,53,51,45,589,,,0,0.093457944,0,-0.238095238,0,0.185185185,0.483870968,0.285714286,0,-0.224719101,-0.594059406,,-0.008645363,,0,0.344827586,0,-0.238095238,0,0.185185185,0.483870968,0.285714286,0,0.224719101,0.594059406,1.880281294,,45,53,8,,23,,0.5,0.5,0.375,0.375,0.25,0.25,0.375,0.75,1,1,0.75,0,,9,9,9,9,9,11,11,12,13,14,16,15,,,,-0.008645363,0.974121472,,,,0,-0.093457944,0,0.238095238,0.416666667,-0.185185185,-0.322580645,-0.159132007,0.126582278,0.449438202,0.495049505,0.965476109,,0,0.093457944,0,0.238095238,0.416666667,0.185185185,0.322580645,0.159132007,0.126582278,0.449438202,0.495049505,2.486187672,23,,,,,0,0,0,0,0.416666667,0,0.161290323,0.126582278,0.126582278,0.224719101,-0.099009901,,0.956830746,,0,0,0,0,0.416666667,0,0.161290323,0.126582278,0.126582278,0.224719101,0.099009901,1.154850548,,23,,0,0,0,0,0,0.285714286,0.285714286,0.428571429,0.571428571,0.714285714,1,0.857142857,,9,16,7,,-0.5,-0.5,-0.375,-0.375,-0.25,0.035714286,-0.089285714,-0.321428571,-0.428571429,-0.285714286,0.25,0.857142857,-1.982142857,,,0.5,0.5,0.375,0.375,0.25,0.035714286,0.089285714,0.321428571,0.428571429,0.285714286,0.25,0.857142857,4.267857143,,,49,11,4,1,4,7,2,3
ZRT3,YKL175W,76,78,79,81,83,82,80,77,83,87,89,88,983,,,0.689655172,-0.093457944,0.526315789,0.476190476,-0.208333333,-0.37037037,-0.483870968,0.857142857,0.506329114,0.224719101,-0.099009901,,2.025309994,,0.689655172,0.344827586,0.526315789,0.476190476,0.208333333,0.37037037,0.483870968,0.857142857,0.506329114,0.224719101,0.099009901,4.786764669,,76,89,13,,23,,0,0.153846154,0.230769231,0.384615385,0.538461538,0.461538462,0.307692308,0.076923077,0.538461538,0.846153846,1,0.923076923,,2,2,2,2,2,2,2,2,2,3,2,1,,,,2.025309994,-4.135407161,,,,-0.689655172,0.093457944,-0.526315789,-0.476190476,0.208333333,0.37037037,0.483870968,-0.857142857,-0.379746835,-0.337078652,0,-2.110097167,,0.689655172,0.093457944,0.526315789,0.476190476,0.208333333,0.37037037,0.483870968,0.857142857,0.379746835,0.337078652,0,4.422162398,23,,,,,0,0,0,0,0,0,0,0,0.126582278,-0.112359551,-0.099009901,,-0.084787173,,0,0,0,0,0,0,0,0,0.126582278,0.112359551,0.099009901,0.33795173,,23,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0,,1,3,2,,0.5,0.346153846,0.269230769,0.115384615,-0.038461538,0.038461538,0.192307692,0.423076923,-0.038461538,0.153846154,-0.5,-0.923076923,0.538461538,,,0.5,0.346153846,0.269230769,0.115384615,0.038461538,0.038461538,0.192307692,0.423076923,0.038461538,0.153846154,0.5,0.923076923,3.538461538,,,82,2,42,7,6,7,2,4
HIS3,YOR202W,458,457,456,456,455,456,458,464,461,456,449,439,5465,,,-0.344827586,0.093457944,0,-0.238095238,0.208333333,0.37037037,0.967741935,-0.428571429,-0.632911392,-0.786516854,-0.99009901,,-1.781117926,,0.344827586,0.344827586,0,-0.238095238,0.208333333,0.37037037,0.967741935,0.428571429,0.632911392,0.786516854,0.99009901,4.836104258,,439,464,25,,23,,0.76,0.72,0.68,0.68,0.64,0.68,0.76,1,0.88,0.68,0.4,0,,81,80,79,80,84,93,94,94,91,84,77,70,,,,-1.781117926,3.444693049,,,,0,-0.396488247,0.263157895,1.19047619,1.666666667,-0.185185185,-0.967741935,0.048824593,-0.253164557,0,0.297029703,1.663575123,,0,0.396488247,0.263157895,1.19047619,1.666666667,0.185185185,0.967741935,0.048824593,0.253164557,0,0.297029703,5.268734973,23,,,,,-0.344827586,-0.303030303,0.263157895,0.952380952,1.875,0.185185185,0,-0.379746835,-0.886075949,-0.786516854,-0.693069307,,-0.117542803,,0.344827586,0.303030303,0.263157895,0.952380952,1.875,0.185185185,0,0.379746835,0.886075949,0.786516854,0.693069307,6.668990867,,23,,0.458333333,0.416666667,0.375,0.416666667,0.583333333,0.958333333,1,1,0.875,0.583333333,0.291666667,0,,70,94,24,,-0.301666667,-0.303333333,-0.305,-0.263333333,-0.056666667,0.278333333,0.24,0,-0.005,-0.096666667,-0.108333333,0,-0.921666667,,,0.301666667,0.303333333,0.305,0.263333333,0.056666667,0.278333333,0.24,0,0.005,0.096666667,0.108333333,0,1.958333333,,,455,84,5,1,5,18,4,5
